ts,equity
2025-11-06 15:48:00+00:00,100005.8017578125
2025-11-06 15:49:00+00:00,100006.70178222656
2025-11-06 15:50:00+00:00,100006.65496826172
2025-11-06 15:51:00+00:00,100006.7109375
2025-11-06 15:52:00+00:00,100006.40173339844
2025-11-06 15:53:00+00:00,100006.63977050781
2025-11-06 15:54:00+00:00,100006.14178466797
2025-11-06 15:55:00+00:00,100005.46173095703
2025-11-06 15:56:00+00:00,100005.71173095703
2025-11-06 15:57:00+00:00,100005.68176269531
2025-11-06 15:58:00+00:00,100005.12176513672
2025-11-06 15:59:00+00:00,100004.92175292969
2025-11-06 16:00:00+00:00,100005.04174804688
2025-11-06 16:01:00+00:00,100005.07174682617
2025-11-06 16:02:00+00:00,100004.81674194336
2025-11-06 16:03:00+00:00,100004.74676513672
2025-11-06 16:04:00+00:00,100004.71176147461
2025-11-06 16:05:00+00:00,100004.72955322266
2025-11-06 16:06:00+00:00,100004.48175048828
2025-11-06 16:07:00+00:00,100004.47174072266
2025-11-06 16:08:00+00:00,100004.73175048828
2025-11-06 16:09:00+00:00,100004.66174316406
2025-11-06 16:10:00+00:00,100004.53176879883
2025-11-06 16:11:00+00:00,100004.78176879883
2025-11-06 16:12:00+00:00,100004.54125976562
2025-11-06 16:13:00+00:00,100004.68676757812
2025-11-06 16:14:00+00:00,100005.03164672852
2025-11-06 16:15:00+00:00,100005.03674316406
2025-11-06 16:16:00+00:00,100004.59805297852
2025-11-06 16:17:00+00:00,100004.42245483398
2025-11-06 16:18:00+00:00,100004.34103393555
2025-11-06 16:19:00+00:00,100004.35104370117
2025-11-06 16:20:00+00:00,100004.51104736328
2025-11-06 16:21:00+00:00,100004.82604980469
2025-11-06 16:22:00+00:00,100004.5810546875
2025-11-06 16:23:00+00:00,100004.72604370117
2025-11-06 16:24:00+00:00,100004.8010559082
2025-11-06 16:25:00+00:00,100004.97103881836
2025-11-06 16:26:00+00:00,100005.3610534668
2025-11-06 16:27:00+00:00,100005.10104370117
2025-11-06 16:28:00+00:00,100005.15103149414
2025-11-06 16:29:00+00:00,100004.76400756836
2025-11-06 16:30:00+00:00,100004.39102172852
2025-11-06 16:31:00+00:00,100003.92123413086
2025-11-06 16:32:00+00:00,100003.90103149414
2025-11-06 16:33:00+00:00,100004.27102661133
2025-11-06 16:34:00+00:00,100004.13104248047
2025-11-06 16:35:00+00:00,100004.00103759766
2025-11-06 16:36:00+00:00,100004.05102539062
2025-11-06 16:37:00+00:00,100003.8860168457
2025-11-06 16:38:00+00:00,100003.9111328125
2025-11-06 16:39:00+00:00,100003.90603637695
2025-11-06 16:40:00+00:00,100003.7610168457
2025-11-06 16:41:00+00:00,100003.55102539062
2025-11-06 16:42:00+00:00,100003.29104614258
2025-11-06 16:43:00+00:00,100003.39953613281
2025-11-06 16:44:00+00:00,100003.39364624023
2025-11-06 16:45:00+00:00,100003.24603271484
2025-11-06 16:46:00+00:00,100003.12783813477
2025-11-06 16:47:00+00:00,100002.83203125
2025-11-06 16:48:00+00:00,100002.85104370117
2025-11-06 16:49:00+00:00,100002.81103515625
2025-11-06 16:50:00+00:00,100002.97103881836
2025-11-06 16:51:00+00:00,100003.15103149414
2025-11-06 16:52:00+00:00,100003.24102783203
2025-11-06 16:53:00+00:00,100003.15103149414
2025-11-06 16:54:00+00:00,100003.19104003906
2025-11-06 16:55:00+00:00,100003.08163452148
2025-11-06 16:56:00+00:00,100003.07104492188
2025-11-06 16:57:00+00:00,100003.1360168457
2025-11-06 16:58:00+00:00,100003.12634277344
2025-11-06 16:59:00+00:00,100002.7310180664
2025-11-06 17:00:00+00:00,100002.99102783203
2025-11-06 17:01:00+00:00,100002.93103027344
2025-11-06 17:02:00+00:00,100003.14102172852
2025-11-06 17:03:00+00:00,100003.13104248047
2025-11-06 17:04:00+00:00,100003.2310180664
2025-11-06 17:05:00+00:00,100003.63104248047
2025-11-06 17:06:00+00:00,100003.3842163086
2025-11-06 17:07:00+00:00,100002.91107177734
2025-11-06 17:08:00+00:00,100003.3910522461
2025-11-06 17:09:00+00:00,100003.67102050781
2025-11-06 17:10:00+00:00,100003.69104003906
2025-11-06 17:11:00+00:00,100003.47106933594
2025-11-06 17:12:00+00:00,100003.21105957031
2025-11-06 17:13:00+00:00,100002.75103759766
2025-11-06 17:14:00+00:00,100002.5210571289
2025-11-06 17:15:00+00:00,100002.37103271484
2025-11-06 17:16:00+00:00,100001.90106201172
2025-11-06 17:17:00+00:00,100002.15185546875
2025-11-06 17:18:00+00:00,100002.45104980469
2025-11-06 17:19:00+00:00,100002.63104248047
2025-11-06 17:20:00+00:00,100002.6978149414
2025-11-06 17:21:00+00:00,100002.60107421875
2025-11-06 17:22:00+00:00,100002.8310546875
2025-11-06 17:23:00+00:00,100002.69104003906
2025-11-06 17:24:00+00:00,100002.71105957031
2025-11-06 17:25:00+00:00,100002.60205078125
2025-11-06 17:26:00+00:00,100002.53106689453
2025-11-06 17:27:00+00:00,100002.791015625
2025-11-06 17:28:00+00:00,100003.81103515625
2025-11-06 17:29:00+00:00,100003.92102050781
2025-11-06 17:30:00+00:00,100004.17102050781
2025-11-06 17:31:00+00:00,100004.12103271484
2025-11-06 17:32:00+00:00,100004.61102294922
2025-11-06 17:33:00+00:00,100004.58203125
2025-11-06 17:34:00+00:00,100004.3310546875
2025-11-06 17:35:00+00:00,100004.61102294922
2025-11-06 17:36:00+00:00,100004.91107177734
2025-11-06 17:37:00+00:00,100004.99401855469
2025-11-06 17:38:00+00:00,100005.37103271484
2025-11-06 17:39:00+00:00,100005.16302490234
2025-11-06 17:40:00+00:00,100005.37103271484
2025-11-06 17:41:00+00:00,100004.98162841797
2025-11-06 17:42:00+00:00,100005.35107421875
2025-11-06 17:43:00+00:00,100005.52264404297
2025-11-06 17:44:00+00:00,100005.28784179688
2025-11-06 17:45:00+00:00,100005.99383544922
2025-11-06 17:46:00+00:00,100005.65142822266
2025-11-06 17:47:00+00:00,100005.60107421875
2025-11-06 17:48:00+00:00,100005.43103027344
2025-11-06 17:49:00+00:00,100005.35107421875
2025-11-06 17:50:00+00:00,100005.28106689453
2025-11-06 17:51:00+00:00,100005.291015625
2025-11-06 17:52:00+00:00,100005.51104736328
2025-11-06 17:53:00+00:00,100005.20202636719
2025-11-06 17:54:00+00:00,100005.31103515625
2025-11-06 17:55:00+00:00,100005.55102539062
2025-11-06 17:56:00+00:00,100005.43103027344
2025-11-06 17:57:00+00:00,100005.2310180664
2025-11-06 17:58:00+00:00,100005.33102416992
2025-11-06 17:59:00+00:00,100005.42602539062
2025-11-06 18:00:00+00:00,100005.5160522461
2025-11-06 18:01:00+00:00,100005.65606689453
2025-11-06 18:02:00+00:00,100005.54602050781
2025-11-06 18:03:00+00:00,100005.1460571289
2025-11-06 18:04:00+00:00,100004.79602050781
2025-11-06 18:05:00+00:00,100004.29602050781
2025-11-06 18:06:00+00:00,100004.041015625
2025-11-06 18:07:00+00:00,100004.11602783203
2025-11-06 18:08:00+00:00,100004.06103515625
2025-11-06 18:09:00+00:00,100004.00103759766
2025-11-06 18:10:00+00:00,100003.9460144043
2025-11-06 18:11:00+00:00,100003.92404174805
2025-11-06 18:12:00+00:00,100003.89602661133
2025-11-06 18:13:00+00:00,100003.81591796875
2025-11-06 18:14:00+00:00,100003.80603027344
2025-11-06 18:15:00+00:00,100003.61102294922
2025-11-06 18:16:00+00:00,100003.666015625
2025-11-06 18:17:00+00:00,100003.66104125977
2025-11-06 18:18:00+00:00,100003.7610168457
2025-11-06 18:19:00+00:00,100003.76602172852
2025-11-06 18:20:00+00:00,100003.81604003906
2025-11-06 18:21:00+00:00,100003.76602172852
2025-11-06 18:22:00+00:00,100003.76602172852
2025-11-06 18:23:00+00:00,100003.96102905273
2025-11-06 18:24:00+00:00,100003.916015625
2025-11-06 18:25:00+00:00,100003.95413208008
2025-11-06 18:26:00+00:00,100004.12103271484
2025-11-06 18:27:00+00:00,100003.92102050781
2025-11-06 18:28:00+00:00,100003.98602294922
2025-11-06 18:29:00+00:00,100003.93603515625
2025-11-06 18:30:00+00:00,100004.05603027344
2025-11-06 18:31:00+00:00,100003.99603271484
2025-11-06 18:32:00+00:00,100003.74603271484
2025-11-06 18:33:00+00:00,100003.6692199707
2025-11-06 18:34:00+00:00,100003.6960144043
2025-11-06 18:35:00+00:00,100003.6960144043
2025-11-06 18:36:00+00:00,100003.6960144043
2025-11-06 18:37:00+00:00,100003.6960144043
2025-11-06 18:38:00+00:00,100003.6960144043
2025-11-06 18:39:00+00:00,100003.6960144043
2025-11-06 18:40:00+00:00,100003.6960144043
2025-11-06 18:41:00+00:00,100003.6960144043
2025-11-06 18:42:00+00:00,100003.6960144043
2025-11-06 18:43:00+00:00,100003.6960144043
2025-11-06 18:44:00+00:00,100003.77099609375
2025-11-06 18:45:00+00:00,100003.83099365234
2025-11-06 18:46:00+00:00,100003.65649414062
2025-11-06 18:47:00+00:00,100003.91101074219
2025-11-06 18:48:00+00:00,100004.03649902344
2025-11-06 18:49:00+00:00,100004.08599853516
2025-11-06 18:50:00+00:00,100004.00601196289
2025-11-06 18:51:00+00:00,100003.98599243164
2025-11-06 18:52:00+00:00,100004.09600830078
2025-11-06 18:53:00+00:00,100004.01602172852
2025-11-06 18:54:00+00:00,100004.06600952148
2025-11-06 18:55:00+00:00,100003.84399414062
2025-11-06 18:56:00+00:00,100003.70599365234
2025-11-06 18:57:00+00:00,100003.68099975586
2025-11-06 18:58:00+00:00,100003.77099609375
2025-11-06 18:59:00+00:00,100003.77099609375
2025-11-06 19:00:00+00:00,100003.77099609375
2025-11-06 19:01:00+00:00,100003.77099609375
2025-11-06 19:02:00+00:00,100003.77099609375
2025-11-06 19:03:00+00:00,100003.77099609375
2025-11-06 19:04:00+00:00,100003.77099609375
2025-11-06 19:05:00+00:00,100003.77099609375
2025-11-06 19:06:00+00:00,100003.79602050781
2025-11-06 19:07:00+00:00,100003.666015625
2025-11-06 19:08:00+00:00,100003.71099853516
2025-11-06 19:09:00+00:00,100003.67300415039
2025-11-06 19:10:00+00:00,100003.84100341797
2025-11-06 19:11:00+00:00,100003.74099731445
2025-11-06 19:12:00+00:00,100003.791015625
2025-11-06 19:13:00+00:00,100003.86599731445
2025-11-06 19:14:00+00:00,100003.97280883789
2025-11-06 19:15:00+00:00,100003.9310913086
2025-11-06 19:16:00+00:00,100003.92599487305
2025-11-06 19:17:00+00:00,100003.86050415039
2025-11-06 19:18:00+00:00,100003.77099609375
2025-11-06 19:19:00+00:00,100003.70101928711
2025-11-06 19:20:00+00:00,100003.80099487305
2025-11-06 19:21:00+00:00,100003.73599243164
2025-11-06 19:22:00+00:00,100003.84100341797
2025-11-06 19:23:00+00:00,100003.82601928711
2025-11-06 19:24:00+00:00,100003.88101196289
2025-11-06 19:25:00+00:00,100003.95101928711
2025-11-06 19:26:00+00:00,100003.80581665039
2025-11-06 19:27:00+00:00,100003.90121459961
2025-11-06 19:28:00+00:00,100004.33541870117
2025-11-06 19:29:00+00:00,100004.16122436523
2025-11-06 19:30:00+00:00,100003.62100219727
2025-11-06 19:31:00+00:00,100004.00100708008
2025-11-06 19:32:00+00:00,100004.43099975586
2025-11-06 19:33:00+00:00,100004.27102661133
2025-11-06 19:34:00+00:00,100004.40097045898
2025-11-06 19:35:00+00:00,100004.49099731445
2025-11-06 19:36:00+00:00,100004.37100219727
2025-11-06 19:37:00+00:00,100004.13101196289
2025-11-06 19:38:00+00:00,100003.9811706543
2025-11-06 19:39:00+00:00,100003.69100952148
2025-11-06 19:40:00+00:00,100003.20101928711
2025-11-06 19:41:00+00:00,100002.89599609375
2025-11-06 19:42:00+00:00,100002.74111938477
2025-11-06 19:43:00+00:00,100002.65100097656
2025-11-06 19:44:00+00:00,100002.67102050781
2025-11-06 19:45:00+00:00,100002.81170654297
2025-11-06 19:46:00+00:00,100002.72100830078
2025-11-06 19:47:00+00:00,100002.81100463867
2025-11-06 19:48:00+00:00,100002.64599609375
2025-11-06 19:49:00+00:00,100002.80099487305
2025-11-06 19:50:00+00:00,100002.74111938477
2025-11-06 19:51:00+00:00,100002.66101074219
2025-11-06 19:52:00+00:00,100002.67102050781
2025-11-06 19:53:00+00:00,100002.8012084961
2025-11-06 19:54:00+00:00,100002.69100952148
2025-11-06 19:55:00+00:00,100002.9501953125
2025-11-06 19:56:00+00:00,100002.96090698242
2025-11-06 19:57:00+00:00,100003.02090454102
2025-11-06 19:58:00+00:00,100003.06112670898
2025-11-06 19:59:00+00:00,100002.8323059082
2025-11-06 20:00:00+00:00,100002.66470336914
2025-11-06 20:01:00+00:00,100002.63668823242
2025-11-06 20:02:00+00:00,100002.56112670898
2025-11-06 20:03:00+00:00,100002.80111694336
2025-11-06 20:04:00+00:00,100002.82113647461
2025-11-06 20:05:00+00:00,100002.76113891602
2025-11-06 20:06:00+00:00,100002.8811340332
2025-11-06 20:07:00+00:00,100002.93112182617
2025-11-06 20:08:00+00:00,100003.06094360352
2025-11-06 20:09:00+00:00,100003.17111206055
2025-11-06 20:10:00+00:00,100003.24111938477
2025-11-06 20:11:00+00:00,100003.32211303711
2025-11-06 20:12:00+00:00,100003.24111938477
2025-11-06 20:13:00+00:00,100003.54110717773
2025-11-06 20:14:00+00:00,100003.61813354492
2025-11-06 20:15:00+00:00,100003.23593139648
2025-11-06 20:16:00+00:00,100003.3811340332
2025-11-06 20:17:00+00:00,100003.20132446289
2025-11-06 20:18:00+00:00,100002.70114135742
2025-11-06 20:19:00+00:00,100002.75112915039
2025-11-06 20:20:00+00:00,100002.60110473633
2025-11-06 20:21:00+00:00,100002.72109985352
2025-11-06 20:22:00+00:00,100002.72109985352
2025-11-06 20:23:00+00:00,100002.71911621094
2025-11-06 20:24:00+00:00,100002.81481933594
2025-11-06 20:25:00+00:00,100003.0610961914
2025-11-06 20:26:00+00:00,100002.91110229492
2025-11-06 20:27:00+00:00,100002.90112304688
2025-11-06 20:28:00+00:00,100002.80108642578
2025-11-06 20:29:00+00:00,100002.48107910156
2025-11-06 20:30:00+00:00,100002.54107666016
2025-11-06 20:31:00+00:00,100002.53109741211
2025-11-06 20:32:00+00:00,100002.57107543945
